mutator,step_num,domain,entropy,watermark_detected,watermark_score
SentenceMutator,182,Other ,high,False,-1
SentenceMutator,183,Other ,high,False,-1
SentenceMutator,184,Other ,high,False,-1
SentenceMutator,185,Other ,high,False,-1
SentenceMutator,186,Other ,high,False,-1
SentenceMutator,187,Other ,high,False,-1
SentenceMutator,188,Other ,high,False,-1
SentenceMutator,189,Other ,high,False,-1
SentenceMutator,190,Other ,high,False,-1
SentenceMutator,191,Other ,high,False,-1
SentenceMutator,192,Other ,high,False,-1
SentenceMutator,193,Other ,high,False,-1
SentenceMutator,194,Other ,high,False,-1
SentenceMutator,195,Other ,high,False,-1
SentenceMutator,196,Other ,high,False,-1
SentenceMutator,197,Other ,high,False,-1
SentenceMutator,198,Other ,high,False,-1
SentenceMutator,199,Other ,high,False,-1
SentenceMutator,200,Other ,high,False,-1
SentenceMutator,200,Physics ,high,False,-1
SentenceMutator,0,Physics ,high,False,-1
SentenceMutator,1,Physics ,high,False,-1
SentenceMutator,2,Physics ,high,False,-1
SentenceMutator,3,Physics ,high,False,-1
SentenceMutator,4,Physics ,high,False,-1
SentenceMutator,5,Physics ,high,False,-1
SentenceMutator,6,Physics ,high,False,-1
SentenceMutator,7,Physics ,high,False,-1
SentenceMutator,8,Physics ,high,False,-1
SentenceMutator,9,Physics ,high,False,-1
SentenceMutator,10,Physics ,high,False,-1
SentenceMutator,11,Physics ,high,False,-1
SentenceMutator,12,Physics ,high,False,-1
SentenceMutator,13,Physics ,high,False,-1
SentenceMutator,14,Physics ,high,False,-1
SentenceMutator,15,Physics ,high,False,-1
SentenceMutator,16,Physics ,high,False,-1
SentenceMutator,17,Physics ,high,False,-1
SentenceMutator,18,Physics ,high,False,-1
SentenceMutator,19,Physics ,high,False,-1
SentenceMutator,20,Physics ,high,False,-1
SentenceMutator,21,Physics ,high,False,-1
SentenceMutator,22,Physics ,high,False,-1
SentenceMutator,23,Physics ,high,False,-1
SentenceMutator,24,Physics ,high,False,-1
SentenceMutator,25,Physics ,high,False,-1
SentenceMutator,26,Physics ,high,False,-1
SentenceMutator,27,Physics ,high,False,-1
SentenceMutator,28,Physics ,high,False,-1
SentenceMutator,29,Physics ,high,False,-1
SentenceMutator,30,Physics ,high,False,-1
SentenceMutator,31,Physics ,high,False,-1
SentenceMutator,32,Physics ,high,False,-1
SentenceMutator,33,Physics ,high,False,-1
SentenceMutator,34,Physics ,high,False,-1
SentenceMutator,35,Physics ,high,False,-1
SentenceMutator,36,Physics ,high,False,-1
SentenceMutator,37,Physics ,high,False,-1
SentenceMutator,38,Physics ,high,False,-1
SentenceMutator,39,Physics ,high,False,-1
SentenceMutator,40,Physics ,high,False,-1
SentenceMutator,41,Physics ,high,False,-1
SentenceMutator,42,Physics ,high,False,-1
SentenceMutator,43,Physics ,high,False,-1
SentenceMutator,44,Physics ,high,False,-1
SentenceMutator,45,Physics ,high,False,-1
SentenceMutator,46,Physics ,high,False,-1
SentenceMutator,47,Physics ,high,False,-1
SentenceMutator,48,Physics ,high,False,-1
SentenceMutator,49,Physics ,high,False,-1
SentenceMutator,50,Physics ,high,False,-1
SentenceMutator,51,Physics ,high,False,-1
SentenceMutator,52,Physics ,high,False,-1
SentenceMutator,53,Physics ,high,False,-1
SentenceMutator,54,Physics ,high,False,-1
SentenceMutator,55,Physics ,high,False,-1
SentenceMutator,56,Physics ,high,False,-1
SentenceMutator,57,Physics ,high,False,-1
SentenceMutator,58,Physics ,high,False,-1
SentenceMutator,59,Physics ,high,False,-1
SentenceMutator,60,Physics ,high,False,-1
SentenceMutator,61,Physics ,high,False,-1
SentenceMutator,62,Physics ,high,False,-1
SentenceMutator,63,Physics ,high,False,-1
SentenceMutator,64,Physics ,high,False,-1
SentenceMutator,65,Physics ,high,False,-1
SentenceMutator,66,Physics ,high,False,-1
SentenceMutator,67,Physics ,high,False,-1
SentenceMutator,68,Physics ,high,False,-1
SentenceMutator,69,Physics ,high,False,-1
SentenceMutator,70,Physics ,high,False,-1
SentenceMutator,71,Physics ,high,False,-1
SentenceMutator,72,Physics ,high,False,-1
SentenceMutator,73,Physics ,high,False,-1
SentenceMutator,74,Physics ,high,False,-1
SentenceMutator,75,Physics ,high,False,-1
SentenceMutator,76,Physics ,high,False,-1
SentenceMutator,77,Physics ,high,False,-1
SentenceMutator,78,Physics ,high,False,-1
SentenceMutator,79,Physics ,high,False,-1
SentenceMutator,80,Physics ,high,False,-1
SentenceMutator,81,Physics ,high,False,-1
SentenceMutator,82,Physics ,high,False,-1
SentenceMutator,83,Physics ,high,False,-1
SentenceMutator,84,Physics ,high,False,-1
SentenceMutator,85,Physics ,high,False,-1
SentenceMutator,86,Physics ,high,False,-1
SentenceMutator,87,Physics ,high,False,-1
SentenceMutator,88,Physics ,high,False,-1
SentenceMutator,89,Physics ,high,False,-1
SentenceMutator,90,Physics ,high,False,-1
SentenceMutator,91,Physics ,high,False,-1
SentenceMutator,92,Physics ,high,False,-1
SentenceMutator,93,Physics ,high,False,-1
SentenceMutator,94,Physics ,high,False,-1
SentenceMutator,95,Physics ,high,False,-1
SentenceMutator,96,Physics ,high,False,-1
SentenceMutator,97,Physics ,high,False,-1
SentenceMutator,98,Physics ,high,False,-1
SentenceMutator,99,Physics ,high,False,-1
SentenceMutator,100,Physics ,high,False,-1
SentenceMutator,101,Physics ,high,False,-1
SentenceMutator,102,Physics ,high,False,-1
SentenceMutator,103,Physics ,high,False,-1
SentenceMutator,104,Physics ,high,False,-1
SentenceMutator,105,Physics ,high,False,-1
SentenceMutator,106,Physics ,high,False,-1
SentenceMutator,107,Physics ,high,False,-1
SentenceMutator,108,Physics ,high,False,-1
SentenceMutator,109,Physics ,high,False,-1
SentenceMutator,110,Physics ,high,False,-1
SentenceMutator,111,Physics ,high,False,-1
SentenceMutator,112,Physics ,high,False,-1
SentenceMutator,113,Physics ,high,False,-1
SentenceMutator,114,Physics ,high,False,-1
SentenceMutator,115,Physics ,high,False,-1
SentenceMutator,116,Physics ,high,False,-1
SentenceMutator,117,Physics ,high,False,-1
SentenceMutator,118,Physics ,high,False,-1
SentenceMutator,119,Physics ,high,False,-1
SentenceMutator,120,Physics ,high,False,-1
SentenceMutator,121,Physics ,high,False,-1
SentenceMutator,122,Physics ,high,False,-1
SentenceMutator,123,Physics ,high,False,-1
SentenceMutator,124,Physics ,high,False,-1
SentenceMutator,125,Physics ,high,False,-1
SentenceMutator,126,Physics ,high,False,-1
SentenceMutator,127,Physics ,high,False,-1
SentenceMutator,128,Physics ,high,False,-1
SentenceMutator,129,Physics ,high,False,-1
SentenceMutator,130,Physics ,high,False,-1
SentenceMutator,131,Physics ,high,False,-1
SentenceMutator,132,Physics ,high,False,-1
SentenceMutator,133,Physics ,high,False,-1
SentenceMutator,134,Physics ,high,False,-1
SentenceMutator,135,Physics ,high,False,-1
SentenceMutator,136,Physics ,high,False,-1
SentenceMutator,137,Physics ,high,False,-1
SentenceMutator,138,Physics ,high,False,-1
SentenceMutator,139,Physics ,high,False,-1
SentenceMutator,140,Physics ,high,False,-1
SentenceMutator,141,Physics ,high,False,-1
SentenceMutator,142,Physics ,high,False,-1
SentenceMutator,143,Physics ,high,False,-1
SentenceMutator,144,Physics ,high,False,-1
SentenceMutator,145,Physics ,high,False,-1
SentenceMutator,146,Physics ,high,False,-1
SentenceMutator,147,Physics ,high,False,-1
SentenceMutator,148,Physics ,high,False,-1
SentenceMutator,149,Physics ,high,False,-1
SentenceMutator,150,Physics ,high,False,-1
SentenceMutator,151,Physics ,high,False,-1
SentenceMutator,152,Physics ,high,False,-1
SentenceMutator,153,Physics ,high,False,-1
SentenceMutator,154,Physics ,high,False,-1
SentenceMutator,155,Physics ,high,False,-1
SentenceMutator,156,Physics ,high,False,-1
SentenceMutator,157,Physics ,high,False,-1
SentenceMutator,158,Physics ,high,False,-1
SentenceMutator,159,Physics ,high,False,-1
SentenceMutator,160,Physics ,high,False,-1
SentenceMutator,161,Physics ,high,False,-1
SentenceMutator,162,Physics ,high,False,-1
SentenceMutator,163,Physics ,high,False,-1
SentenceMutator,164,Physics ,high,False,-1
SentenceMutator,165,Physics ,high,False,-1
SentenceMutator,166,Physics ,high,False,-1
SentenceMutator,167,Physics ,high,False,-1
SentenceMutator,168,Physics ,high,False,-1
SentenceMutator,169,Physics ,high,False,-1
SentenceMutator,170,Physics ,high,False,-1
SentenceMutator,171,Physics ,high,False,-1
SentenceMutator,172,Physics ,high,False,-1
SentenceMutator,173,Physics ,high,False,-1
SentenceMutator,174,Physics ,high,False,-1
SentenceMutator,175,Physics ,high,False,-1
SentenceMutator,176,Physics ,high,False,-1
SentenceMutator,177,Physics ,high,False,-1
SentenceMutator,178,Physics ,high,False,-1
SentenceMutator,179,Physics ,high,False,-1
SentenceMutator,180,Physics ,high,False,-1
SentenceMutator,181,Physics ,high,False,-1
SentenceMutator,182,Physics ,high,False,-1
SentenceMutator,183,Physics ,high,False,-1
SentenceMutator,184,Physics ,high,False,-1
SentenceMutator,185,Physics ,high,False,-1
SentenceMutator,186,Physics ,high,False,-1
SentenceMutator,187,Physics ,high,False,-1
SentenceMutator,188,Physics ,high,False,-1
SentenceMutator,189,Physics ,high,False,-1
SentenceMutator,190,Physics ,high,False,-1
SentenceMutator,191,Physics ,high,False,-1
SentenceMutator,192,Physics ,high,False,-1
SentenceMutator,193,Physics ,high,False,-1
SentenceMutator,194,Physics ,high,False,-1
SentenceMutator,195,Physics ,high,False,-1
SentenceMutator,196,Physics ,high,False,-1
SentenceMutator,197,Physics ,high,False,-1
SentenceMutator,198,Physics ,high,False,-1
SentenceMutator,199,Physics ,high,False,-1
SentenceMutator,200,Physics ,high,False,-1
SentenceMutator,200,"Other

### Task",high,False,-1
SentenceMutator,0,"Other

### Task",high,False,-1
SentenceMutator,1,"Other

### Task",high,False,-1
SentenceMutator,2,"Other

### Task",high,False,-1
SentenceMutator,3,"Other

### Task",high,False,-1
SentenceMutator,4,"Other

### Task",high,False,-1
SentenceMutator,5,"Other

### Task",high,False,-1
SentenceMutator,6,"Other

### Task",high,False,-1
SentenceMutator,7,"Other

### Task",high,False,-1
SentenceMutator,8,"Other

### Task",high,False,-1
SentenceMutator,9,"Other

### Task",high,False,-1
SentenceMutator,10,"Other

### Task",high,False,-1
SentenceMutator,11,"Other

### Task",high,False,-1
SentenceMutator,12,Cosmology ,high,False,-1
SentenceMutator,0,Cosmology ,high,False,-1
SentenceMutator,1,Cosmology ,high,False,-1
SentenceMutator,2,Cosmology ,high,False,-1
SentenceMutator,3,Cosmology ,high,False,-1
SentenceMutator,4,Cosmology ,high,False,-1
SentenceMutator,5,Cosmology ,high,False,-1
SentenceMutator,6,Cosmology ,high,False,-1
SentenceMutator,7,Cosmology ,high,False,-1
SentenceMutator,8,Cosmology ,high,False,-1
SentenceMutator,9,Technology ,high,False,-1
SentenceMutator,0,Technology ,high,False,-1
SentenceMutator,1,Technology ,high,False,-1
SentenceMutator,2,Technology ,high,False,-1
SentenceMutator,3,Technology ,high,False,-1
SentenceMutator,4,Technology ,high,False,-1
SentenceMutator,5,Technology ,high,False,-1
SentenceMutator,6,Technology ,high,False,-1
SentenceMutator,7,Technology ,high,False,-1
SentenceMutator,8,Technology ,high,False,-1
SentenceMutator,9,Technology ,high,False,-1
SentenceMutator,10,Technology ,high,False,-1
SentenceMutator,11,Technology ,high,False,-1
SentenceMutator,12,Technology ,high,False,-1
SentenceMutator,13,Technology ,high,False,-1
SentenceMutator,14,Technology ,high,False,-1
SentenceMutator,15,Technology ,high,False,-1
SentenceMutator,16,Technology ,high,False,-1
SentenceMutator,17,Technology ,high,False,-1
SentenceMutator,18,Technology ,high,False,-1
SentenceMutator,19,Technology ,high,False,-1
SentenceMutator,20,Technology ,high,False,-1
SentenceMutator,21,Technology ,high,False,-1
SentenceMutator,22,Technology ,high,False,-1
SentenceMutator,23,Technology ,high,False,-1
SentenceMutator,24,Technology ,high,False,-1
SentenceMutator,25,Technology ,high,False,-1
SentenceMutator,26,Technology ,high,False,-1
SentenceMutator,27,Technology ,high,False,-1
SentenceMutator,28,Technology ,high,False,-1
SentenceMutator,29,Technology ,high,False,-1
SentenceMutator,30,Technology ,high,False,-1
SentenceMutator,31,Technology ,high,False,-1
SentenceMutator,32,Technology ,high,False,-1
SentenceMutator,33,Technology ,high,False,-1
SentenceMutator,34,Technology ,high,False,-1
SentenceMutator,35,Technology ,high,False,-1
SentenceMutator,36,Technology ,high,False,-1
SentenceMutator,37,Technology ,high,False,-1
SentenceMutator,38,Technology ,high,False,-1
SentenceMutator,39,Technology ,high,False,-1
SentenceMutator,40,Technology ,high,False,-1
SentenceMutator,41,Technology ,high,False,-1
SentenceMutator,42,Technology ,high,False,-1
SentenceMutator,43,Technology ,high,False,-1
SentenceMutator,44,Technology ,high,False,-1
SentenceMutator,45,Technology ,high,False,-1
SentenceMutator,46,Technology ,high,False,-1
SentenceMutator,47,Technology ,high,False,-1
SentenceMutator,48,Technology ,high,False,-1
SentenceMutator,49,Technology ,high,False,-1
SentenceMutator,50,Technology ,high,False,-1
SentenceMutator,51,Technology ,high,False,-1
SentenceMutator,52,Technology ,high,False,-1
SentenceMutator,53,Technology ,high,False,-1
SentenceMutator,54,Technology ,high,False,-1
SentenceMutator,55,Technology ,high,False,-1
SentenceMutator,56,Technology ,high,False,-1
SentenceMutator,57,Technology ,high,False,-1
SentenceMutator,58,Technology ,high,False,-1
SentenceMutator,59,Technology ,high,False,-1
SentenceMutator,60,Technology ,high,False,-1
SentenceMutator,61,Technology ,high,False,-1
SentenceMutator,62,Technology ,high,False,-1
SentenceMutator,63,Technology ,high,False,-1
SentenceMutator,64,Technology ,high,False,-1
SentenceMutator,65,Technology ,high,False,-1
SentenceMutator,66,Technology ,high,False,-1
SentenceMutator,67,Technology ,high,False,-1
SentenceMutator,68,Technology ,high,False,-1
SentenceMutator,69,Technology ,high,False,-1
SentenceMutator,70,Technology ,high,False,-1
SentenceMutator,71,Technology ,high,False,-1
SentenceMutator,72,Technology ,high,False,-1
SentenceMutator,73,Technology ,high,False,-1
SentenceMutator,74,Technology ,high,False,-1
SentenceMutator,75,Technology ,high,False,-1
SentenceMutator,76,Technology ,high,False,-1
SentenceMutator,77,Technology ,high,False,-1
SentenceMutator,78,Technology ,high,False,-1
SentenceMutator,79,Technology ,high,False,-1
SentenceMutator,80,Technology ,high,False,-1
SentenceMutator,81,Technology ,high,False,-1
SentenceMutator,82,Technology ,high,False,-1
SentenceMutator,83,Technology ,high,False,-1
SentenceMutator,84,Technology ,high,False,-1
SentenceMutator,85,Technology ,high,False,-1
SentenceMutator,86,Technology ,high,False,-1
SentenceMutator,87,Technology ,high,False,-1
SentenceMutator,88,Technology ,high,False,-1
SentenceMutator,89,Technology ,high,False,-1
SentenceMutator,90,Technology ,high,False,-1
SentenceMutator,91,Technology ,high,False,-1
SentenceMutator,92,Technology ,high,False,-1
SentenceMutator,93,Technology ,high,False,-1
SentenceMutator,94,Technology ,high,False,-1
SentenceMutator,95,Technology ,high,False,-1
SentenceMutator,95,Entertainment ,high,False,-1
SentenceMutator,0,Entertainment ,high,False,-1
SentenceMutator,1,Entertainment ,high,False,-1
SentenceMutator,2,Entertainment ,high,False,-1
SentenceMutator,3,Entertainment ,high,False,-1
SentenceMutator,4,Entertainment ,high,False,-1
SentenceMutator,5,Entertainment ,high,False,-1
SentenceMutator,6,Entertainment ,high,False,-1
SentenceMutator,7,Entertainment ,high,False,-1
SentenceMutator,8,Entertainment ,high,False,-1
SentenceMutator,9,Entertainment ,high,False,-1
SentenceMutator,10,Entertainment ,high,False,-1
SentenceMutator,11,Entertainment ,high,False,-1
SentenceMutator,12,Entertainment ,high,False,-1
SentenceMutator,13,Entertainment ,high,False,-1
SentenceMutator,14,Entertainment ,high,False,-1
SentenceMutator,15,Entertainment ,high,False,-1
SentenceMutator,16,Entertainment ,high,False,-1
SentenceMutator,17,Entertainment ,high,False,-1
SentenceMutator,18,Entertainment ,high,False,-1
SentenceMutator,19,Entertainment ,high,False,-1
SentenceMutator,20,Entertainment ,high,False,-1
SentenceMutator,21,Entertainment ,high,False,-1
SentenceMutator,22,Entertainment ,high,False,-1
SentenceMutator,23,Entertainment ,high,False,-1
SentenceMutator,24,Entertainment ,high,False,-1
SentenceMutator,25,Entertainment ,high,False,-1
SentenceMutator,26,Entertainment ,high,False,-1
SentenceMutator,27,Entertainment ,high,False,-1
SentenceMutator,28,Entertainment ,high,False,-1
SentenceMutator,29,Politics ,high,False,-1
SentenceMutator,0,Politics ,high,False,-1
SentenceMutator,1,Politics ,high,False,-1
SentenceMutator,2,Politics ,high,False,-1
SentenceMutator,3,Politics ,high,False,-1
SentenceMutator,4,Politics ,high,False,-1
SentenceMutator,5,Politics ,high,False,-1
SentenceMutator,6,Politics ,high,False,-1
SentenceMutator,7,Politics ,high,False,-1
SentenceMutator,8,Politics ,high,False,-1
SentenceMutator,9,Politics ,high,False,-1
SentenceMutator,10,Politics ,high,False,-1
SentenceMutator,11,Politics ,high,False,-1
SentenceMutator,12,Politics ,high,False,-1
SentenceMutator,13,Politics ,high,False,-1
SentenceMutator,14,Politics ,high,False,-1
SentenceMutator,15,Politics ,high,False,-1
SentenceMutator,16,Politics ,high,False,-1
SentenceMutator,17,Politics ,high,False,-1
SentenceMutator,18,Politics ,high,False,-1
SentenceMutator,19,Politics ,high,False,-1
SentenceMutator,20,Politics ,high,False,-1
SentenceMutator,21,Politics ,high,False,-1
SentenceMutator,22,Politics ,high,False,-1
SentenceMutator,23,Politics ,high,False,-1
SentenceMutator,24,Politics ,high,False,-1
SentenceMutator,25,Politics ,high,False,-1
SentenceMutator,26,Politics ,high,False,-1
SentenceMutator,27,Politics ,high,False,-1
SentenceMutator,28,Politics ,high,False,-1
SentenceMutator,29,Politics ,high,False,-1
SentenceMutator,30,Politics ,high,False,-1
SentenceMutator,31,Politics ,high,False,-1
SentenceMutator,32,Politics ,high,False,-1
SentenceMutator,33,Politics ,high,False,-1
SentenceMutator,34,Politics ,high,False,-1
SentenceMutator,35,Politics ,high,False,-1
SentenceMutator,36,Politics ,high,False,-1
SentenceMutator,37,Politics ,high,False,-1
SentenceMutator,38,Politics ,high,False,-1
SentenceMutator,39,Politics ,high,False,-1
SentenceMutator,40,Politics ,high,False,-1
SentenceMutator,41,Politics ,high,False,-1
SentenceMutator,42,Politics ,high,False,-1
SentenceMutator,43,Politics ,high,False,-1
SentenceMutator,44,Politics ,high,False,-1
SentenceMutator,45,Politics ,high,False,-1
SentenceMutator,46,Politics ,high,False,-1
SentenceMutator,47,Politics ,high,False,-1
SentenceMutator,48,Politics ,high,False,-1
SentenceMutator,49,Politics ,high,False,-1
SentenceMutator,50,Politics ,high,False,-1
SentenceMutator,51,Politics ,high,False,-1
SentenceMutator,52,Politics ,high,False,-1
SentenceMutator,53,Politics ,high,False,-1
SentenceMutator,54,Politics ,high,False,-1
SentenceMutator,55,Politics ,high,False,-1
SentenceMutator,56,Politics ,high,False,-1
SentenceMutator,57,Politics ,high,False,-1
SentenceMutator,58,Politics ,high,False,-1
SentenceMutator,59,Politics ,high,False,-1
SentenceMutator,60,Politics ,high,False,-1
SentenceMutator,61,Politics ,high,False,-1
SentenceMutator,62,Politics ,high,False,-1
SentenceMutator,63,Politics ,high,False,-1
SentenceMutator,64,Politics ,high,False,-1
SentenceMutator,65,Politics ,high,False,-1
SentenceMutator,66,Politics ,high,False,-1
SentenceMutator,67,Politics ,high,False,-1
SentenceMutator,68,Politics ,high,False,-1
SentenceMutator,69,Politics ,high,False,-1
SentenceMutator,70,Politics ,high,False,-1
SentenceMutator,71,Politics ,high,False,-1
SentenceMutator,72,Politics ,high,False,-1
SentenceMutator,73,Politics ,high,False,-1
SentenceMutator,74,Politics ,high,False,-1
SentenceMutator,75,Politics ,high,False,-1
SentenceMutator,76,Politics ,high,False,-1
SentenceMutator,77,Politics ,high,False,-1
SentenceMutator,78,Politics ,high,False,-1
SentenceMutator,79,Politics ,high,False,-1
SentenceMutator,80,Politics ,high,False,-1
SentenceMutator,81,Politics ,high,False,-1
SentenceMutator,82,Politics ,high,False,-1
SentenceMutator,83,Politics ,high,False,-1
SentenceMutator,84,Politics ,high,False,-1
SentenceMutator,85,Politics ,high,False,-1
SentenceMutator,86,Politics ,high,False,-1
SentenceMutator,87,Politics ,high,False,-1
SentenceMutator,88,Politics ,high,False,-1
SentenceMutator,89,Politics ,high,False,-1
SentenceMutator,90,Politics ,high,False,-1
SentenceMutator,91,Politics ,high,False,-1
SentenceMutator,92,Politics ,high,False,-1
SentenceMutator,93,Politics ,high,False,-1
SentenceMutator,94,Politics ,high,False,-1
SentenceMutator,95,Politics ,high,False,-1
SentenceMutator,96,Politics ,high,False,-1
SentenceMutator,97,Politics ,high,False,-1
SentenceMutator,98,Politics ,high,False,-1
SentenceMutator,99,Politics ,high,False,-1
SentenceMutator,100,Politics ,high,False,-1
SentenceMutator,101,Politics ,high,False,-1
SentenceMutator,102,Politics ,high,False,-1
SentenceMutator,103,Politics ,high,False,-1
SentenceMutator,104,Politics ,high,False,-1
SentenceMutator,105,Politics ,high,False,-1
SentenceMutator,106,Politics ,high,False,-1
SentenceMutator,107,Politics ,high,False,-1
SentenceMutator,108,Politics ,high,False,-1
SentenceMutator,109,Politics ,high,False,-1
SentenceMutator,110,Politics ,high,False,-1
SentenceMutator,111,Politics ,high,False,-1
SentenceMutator,112,Politics ,high,False,-1
SentenceMutator,113,Politics ,high,False,-1
SentenceMutator,114,Politics ,high,False,-1
SentenceMutator,115,Politics ,high,False,-1
SentenceMutator,116,Politics ,high,False,-1
SentenceMutator,117,Politics ,high,False,-1
SentenceMutator,118,Politics ,high,False,-1
SentenceMutator,119,Politics ,high,False,-1
SentenceMutator,120,Politics ,high,False,-1
SentenceMutator,121,Politics ,high,False,-1
SentenceMutator,122,Politics ,high,False,-1
SentenceMutator,123,Politics ,high,False,-1
SentenceMutator,124,Politics ,high,False,-1
SentenceMutator,125,Politics ,high,False,-1
SentenceMutator,126,Politics ,high,False,-1
SentenceMutator,127,Politics ,high,False,-1
SentenceMutator,128,Politics ,high,False,-1
SentenceMutator,129,Politics ,high,False,-1
SentenceMutator,130,Politics ,high,False,-1
SentenceMutator,131,Politics ,high,False,-1
SentenceMutator,132,Politics ,high,False,-1
SentenceMutator,133,Politics ,high,False,-1
SentenceMutator,134,Politics ,high,False,-1
SentenceMutator,135,Politics ,high,False,-1
SentenceMutator,136,Politics ,high,False,-1
SentenceMutator,137,Politics ,high,False,-1
SentenceMutator,138,Politics ,high,False,-1
SentenceMutator,139,Politics ,high,False,-1
SentenceMutator,140,Politics ,high,False,-1
SentenceMutator,141,Politics ,high,False,-1
SentenceMutator,142,Politics ,high,False,-1
SentenceMutator,143,Politics ,high,False,-1
SentenceMutator,144,Politics ,high,False,-1
SentenceMutator,145,Politics ,high,False,-1
SentenceMutator,146,Politics ,high,False,-1
SentenceMutator,147,Politics ,high,False,-1
SentenceMutator,148,Politics ,high,False,-1
SentenceMutator,149,Politics ,high,False,-1
SentenceMutator,150,Politics ,high,False,-1
SentenceMutator,151,Politics ,high,False,-1
SentenceMutator,152,Politics ,high,False,-1
SentenceMutator,153,Politics ,high,False,-1
SentenceMutator,154,Politics ,high,False,-1
SentenceMutator,155,Politics ,high,False,-1
SentenceMutator,156,Politics ,high,False,-1
SentenceMutator,157,Politics ,high,False,-1
SentenceMutator,158,Politics ,high,False,-1
SentenceMutator,159,Politics ,high,False,-1
SentenceMutator,160,Politics ,high,False,-1
SentenceMutator,161,Politics ,high,False,-1
SentenceMutator,162,Politics ,high,False,-1
SentenceMutator,163,Politics ,high,False,-1
SentenceMutator,164,Politics ,high,False,-1
SentenceMutator,165,Politics ,high,False,-1
SentenceMutator,166,Politics ,high,False,-1
SentenceMutator,167,Politics ,high,False,-1
SentenceMutator,168,Politics ,high,False,-1
SentenceMutator,169,Politics ,high,False,-1
SentenceMutator,170,Politics ,high,False,-1
SentenceMutator,171,Politics ,high,False,-1
SentenceMutator,172,Politics ,high,False,-1
SentenceMutator,173,Politics ,high,False,-1
SentenceMutator,174,Politics ,high,False,-1
SentenceMutator,175,Politics ,high,False,-1
SentenceMutator,176,Politics ,high,False,-1
SentenceMutator,177,Politics ,high,False,-1
SentenceMutator,178,Politics ,high,False,-1
SentenceMutator,179,Politics ,high,False,-1
SentenceMutator,180,Politics ,high,False,-1
SentenceMutator,181,Politics ,high,False,-1
SentenceMutator,182,Politics ,high,False,-1
SentenceMutator,183,Politics ,high,False,-1
SentenceMutator,184,Politics ,high,False,-1
SentenceMutator,185,Politics ,high,False,-1
SentenceMutator,186,Politics ,high,False,-1
SentenceMutator,187,Politics ,high,False,-1
SentenceMutator,188,Politics ,high,False,-1
SentenceMutator,189,Politics ,high,False,-1
SentenceMutator,190,Politics ,high,False,-1
SentenceMutator,191,Politics ,high,False,-1
SentenceMutator,192,Politics ,high,False,-1
SentenceMutator,193,Politics ,high,False,-1
SentenceMutator,194,Politics ,high,False,-1
SentenceMutator,195,Politics ,high,False,-1
SentenceMutator,196,Politics ,high,False,-1
SentenceMutator,197,Politics ,high,False,-1
SentenceMutator,198,Politics ,high,False,-1
SentenceMutator,199,Politics ,high,False,-1
SentenceMutator,200,Politics ,high,False,-1
SentenceMutator,200,,high,False,-1
SentenceMutator,0,,high,False,-1
SentenceMutator,1,,high,False,-1
SentenceMutator,2,,high,False,-1
SentenceMutator,3,,high,False,-1
SentenceMutator,4,,high,False,-1
SentenceMutator,5,,high,False,-1
SentenceMutator,6,,high,False,-1
SentenceMutator,7,Politics ,high,False,-1
SentenceMutator,0,Politics ,high,False,-1
SentenceMutator,1,Politics ,high,False,-1
SentenceMutator,2,Politics ,high,False,-1
SentenceMutator,3,Politics ,high,False,-1
SentenceMutator,4,Politics ,high,False,-1
SentenceMutator,5,Politics ,high,False,-1
SentenceMutator,6,Politics ,high,False,-1
SentenceMutator,7,Politics ,high,False,-1
SentenceMutator,8,Politics ,high,False,-1
SentenceMutator,9,Politics ,high,False,-1
SentenceMutator,10,Politics ,high,False,-1
SentenceMutator,11,Politics ,high,False,-1
SentenceMutator,12,Politics ,high,False,-1
SentenceMutator,13,Politics ,high,False,-1
SentenceMutator,14,Politics ,high,False,-1
SentenceMutator,15,Politics ,high,False,-1
SentenceMutator,16,Politics ,high,False,-1
SentenceMutator,17,Politics ,high,False,-1
SentenceMutator,18,Politics ,high,False,-1
SentenceMutator,19,Politics ,high,False,-1
SentenceMutator,20,Politics ,high,False,-1
SentenceMutator,21,Politics ,high,False,-1
SentenceMutator,22,Politics ,high,False,-1
SentenceMutator,23,Politics ,high,False,-1
SentenceMutator,24,Politics ,high,False,-1
SentenceMutator,25,Politics ,high,False,-1
SentenceMutator,26,Politics ,high,False,-1
SentenceMutator,27,Politics ,high,False,-1
SentenceMutator,28,Politics ,high,False,-1
SentenceMutator,29,Computer Science ,high,False,-1
SentenceMutator,0,Computer Science ,high,False,-1
SentenceMutator,1,Computer Science ,high,False,-1
SentenceMutator,2,Computer Science ,high,False,-1
SentenceMutator,3,Computer Science ,high,False,-1
SentenceMutator,4,Computer Science ,high,False,-1
SentenceMutator,5,Computer Science ,high,False,-1
SentenceMutator,6,Computer Science ,high,False,-1
SentenceMutator,7,Other ,high,False,-1
SentenceMutator,0,Other ,high,False,-1
SentenceMutator,1,Other ,high,False,-1
SentenceMutator,2,Other ,high,False,-1
SentenceMutator,3,Other ,high,False,-1
SentenceMutator,4,Other ,high,False,-1
SentenceMutator,5,Other ,high,False,-1
SentenceMutator,6,Other ,high,False,-1
SentenceMutator,7,Other ,high,False,-1
SentenceMutator,8,Other ,high,False,-1
SentenceMutator,9,Other ,high,False,-1
SentenceMutator,10,Other ,high,False,-1
