mutator,id,step_num,domain,entropy,watermark_detected,watermark_score
Document1StepMutator,2937827162,9,Fiction ,low,1,2.9593201512468634
Document1StepMutator,2937827162,11,Fiction ,low,1,1.3333333333333333
Document1StepMutator,2937827162,19,Fiction ,low,0,1.3333333333333333
Document1StepMutator,2937827162,39,Fiction ,low,0,1.3333333333333333
Document1StepMutator,2937827162,59,Fiction ,low,0,0.0
Document1StepMutator,2937827162,79,Fiction ,low,0,0.6666666666666666
Document1StepMutator,2937827162,99,Fiction ,low,0,-0.9258200997725514
Document1StepMutator,2937827162,119,Fiction ,low,0,0.6666666666666666
Document1StepMutator,2937827162,139,Fiction ,low,0,0.6666666666666666
Document1StepMutator,2937827162,159,Fiction ,low,0,0.6666666666666666
Document1StepMutator,2937827162,179,Fiction ,low,0,0.6666666666666666
Document1StepMutator,2937827162,199,Fiction ,low,0,0.4803844614152613
Document1StepMutator,2937827162,200,Fiction ,low,0,0.4803844614152613
Document1StepMutator,2391408886,-1,Health ,mid,1,4.016632088371218
Document1StepMutator,2391408886,0,Health ,mid,1,1.3333333333333333
Document1StepMutator,2391408886,1,Health ,mid,1,1.091089451179962
Document1StepMutator,2391408886,2,Health ,mid,0,-0.6546536707079772
Document1StepMutator,2391408886,3,Health ,mid,1,0.2182178902359924
Document1StepMutator,2391408886,4,Health ,mid,1,1.091089451179962
Document1StepMutator,2391408886,19,Health ,mid,0,-0.6546536707079772
Document1StepMutator,2391408886,39,Health ,mid,0,-0.9622504486493764
Document1StepMutator,2391408886,59,Health ,mid,0,-0.1924500897298752
Document1StepMutator,2391408886,79,Health ,mid,0,-0.1924500897298752
Document1StepMutator,2391408886,99,Health ,mid,0,-0.1924500897298752
Document1StepMutator,2391408886,117,Health ,mid,0,-0.1924500897298752
Document1StepMutator,3884764694,-1,Literature ,low,1,4.0
Document1StepMutator,3884764694,0,Literature ,low,1,1.091089451179962
Document1StepMutator,3884764694,2,Literature ,low,1,0.0
Document1StepMutator,3884764694,3,Literature ,low,0,-0.5222329678670935
Document1StepMutator,3884764694,39,Literature ,low,0,0.1740776559556978
Document1StepMutator,3884764694,59,Literature ,low,0,-0.5222329678670935
Document1StepMutator,3884764694,79,Literature ,low,0,-0.5222329678670935
Document1StepMutator,3884764694,139,Literature ,low,0,-0.3651483716701107
Document1StepMutator,3884764694,159,Literature ,low,0,-0.3651483716701107
Document1StepMutator,3884764694,179,Literature ,low,0,-0.6546536707079772
Document1StepMutator,3458927301,-1,Computer Science ,mid,1,4.0
Document1StepMutator,3458927301,1,Computer Science ,mid,1,1.7614096918559583
Document1StepMutator,3458927301,2,Computer Science ,mid,1,2.1602468994692865
Document1StepMutator,3458927301,3,Computer Science ,mid,1,0.9258200997725514
Document1StepMutator,3458927301,4,Computer Science ,mid,1,1.543033499620919
Document1StepMutator,3458927301,19,Computer Science ,mid,0,2.1602468994692865
Document1StepMutator,3458927301,39,Computer Science ,mid,0,2.1602468994692865
Document1StepMutator,3458927301,59,Computer Science ,mid,0,2.7774602993176543
Document1StepMutator,3458927301,79,Computer Science ,mid,0,1.543033499620919
Document1StepMutator,3458927301,99,Computer Science ,mid,0,1.543033499620919
Document1StepMutator,3458927301,119,Computer Science ,mid,0,1.543033499620919
Document1StepMutator,3458927301,139,Computer Science ,mid,0,0.9258200997725514
Document1StepMutator,3458927301,159,Computer Science ,mid,0,0.9258200997725514
Document1StepMutator,3458927301,179,Computer Science ,mid,0,0.9258200997725514
Document1StepMutator,3458927301,199,Computer Science ,mid,0,1.543033499620919
Document1StepMutator,3458927301,200,Computer Science ,mid,0,1.543033499620919
Document1StepMutator,808411944,-1,Entertainment ,low,1,4.0
Document1StepMutator,808411944,0,Entertainment ,low,1,0.9258200997725514
Document1StepMutator,808411944,6,Entertainment ,low,1,0.8703882797784892
Document1StepMutator,808411944,8,Entertainment ,low,1,0.8703882797784892
Document1StepMutator,808411944,19,Entertainment ,low,0,0.1740776559556978
Document1StepMutator,808411944,59,Entertainment ,low,0,-0.6666666666666666
Document1StepMutator,808411944,119,Entertainment ,low,0,-0.3651483716701107
Document1StepMutator,808411944,179,Entertainment ,low,0,-0.5222329678670935
Document1StepMutator,808411944,199,Entertainment ,low,0,-0.3651483716701107
Document1StepMutator,808411944,200,Entertainment ,low,0,-0.3651483716701107
Document1StepMutator,3951773323,-1,Entertainment ,high,1,4.0
Document1StepMutator,3951773323,0,Entertainment ,high,0,-0.3651483716701107
Document1StepMutator,3951773323,2,Entertainment ,high,1,2.401922307076307
Document1StepMutator,3951773323,3,Entertainment ,high,1,1.3333333333333333
Document1StepMutator,3951773323,4,Entertainment ,high,1,2.6666666666666665
Document1StepMutator,3951773323,7,Entertainment ,high,1,0.0
Document1StepMutator,3951773323,19,Entertainment ,high,0,0.6666666666666666
Document1StepMutator,3951773323,39,Entertainment ,high,0,1.3333333333333333
Document1StepMutator,3951773323,59,Entertainment ,high,0,1.3333333333333333
Document1StepMutator,3951773323,79,Entertainment ,high,0,0.6666666666666666
Document1StepMutator,3951773323,99,Entertainment ,high,0,0.6666666666666666
Document1StepMutator,3951773323,119,Entertainment ,high,0,0.6666666666666666
Document1StepMutator,3951773323,139,Entertainment ,high,0,0.6666666666666666
Document1StepMutator,3951773323,150,Entertainment ,high,0,0.6666666666666666
Document1StepMutator,1799741625,-1,Technology ,mid,1,3.872983346207417
Document1StepMutator,1799741625,0,Technology ,mid,1,0.0
Document1StepMutator,1799741625,2,Technology ,mid,1,1.807392228230128
Document1StepMutator,1799741625,3,Technology ,mid,1,1.807392228230128
Document1StepMutator,1799741625,4,Technology ,mid,1,1.807392228230128
Document1StepMutator,1799741625,6,Technology ,mid,1,1.807392228230128
Document1StepMutator,1799741625,19,Technology ,mid,0,0.7745966692414834
Document1StepMutator,1799741625,39,Technology ,mid,0,0.0
Document1StepMutator,1799741625,59,Technology ,mid,0,1.1547005383792517
Document1StepMutator,1799741625,79,Technology ,mid,0,0.0
Document1StepMutator,1799741625,99,Technology ,mid,0,1.1547005383792517
Document1StepMutator,1799741625,119,Technology ,mid,0,1.1547005383792517
Document1StepMutator,1799741625,139,Technology ,mid,0,0.4714045207910317
Document1StepMutator,1799741625,159,Technology ,mid,0,0.0
Document1StepMutator,1799741625,179,Technology ,mid,0,1.1547005383792517
Document1StepMutator,1799741625,199,Technology ,mid,0,1.1547005383792517
Document1StepMutator,1799741625,200,Technology ,mid,0,1.1547005383792517
Document1StepMutator,3740859354,-1,Electronics ,high,1,3.872983346207417
Document1StepMutator,3740859354,0,Electronics ,high,1,0.0
Document1StepMutator,3740859354,1,Electronics ,high,0,-0.4714045207910317
Document1StepMutator,3740859354,2,Electronics ,high,1,2.3570226039551585
Document1StepMutator,3740859354,3,Electronics ,high,1,0.4714045207910317
Document1StepMutator,3740859354,4,Electronics ,high,1,1.4142135623730951
Document1StepMutator,3740859354,19,Electronics ,high,0,0.4714045207910317
Document1StepMutator,3740859354,39,Electronics ,high,0,-0.4714045207910317
Document1StepMutator,3740859354,59,Electronics ,high,0,0.4714045207910317
Document1StepMutator,3740859354,79,Electronics ,high,0,0.4714045207910317
Document1StepMutator,3740859354,99,Electronics ,high,0,0.4714045207910317
Document1StepMutator,3740859354,119,Electronics ,high,0,1.4142135623730951
Document1StepMutator,3740859354,139,Electronics ,high,0,1.4142135623730951
Document1StepMutator,3740859354,159,Electronics ,high,0,0.4714045207910317
Document1StepMutator,3740859354,179,Electronics ,high,0,0.4714045207910317
Document1StepMutator,3740859354,189,Electronics ,high,0,-0.6546536707079772
Document1StepMutator,1475826790,-1,Computer Science ,mid,1,3.872983346207417
Document1StepMutator,1475826790,0,Computer Science ,mid,0,-0.6546536707079772
Document1StepMutator,1475826790,1,Computer Science ,mid,1,0.4714045207910317
Document1StepMutator,1475826790,3,Computer Science ,mid,0,-0.2581988897471611
Document1StepMutator,1475826790,4,Computer Science ,mid,0,-0.2581988897471611
Document1StepMutator,1475826790,19,Computer Science ,mid,0,-0.2581988897471611
Document1StepMutator,1475826790,39,Computer Science ,mid,0,-0.4714045207910317
Document1StepMutator,1475826790,59,Computer Science ,mid,0,1.4142135623730951
Document1StepMutator,1475826790,99,Computer Science ,mid,0,-0.4714045207910317
Document1StepMutator,1475826790,119,Computer Science ,mid,0,0.7745966692414834
Document1StepMutator,1475826790,159,Computer Science ,mid,0,0.0
Document1StepMutator,1475826790,179,Computer Science ,mid,0,1.1547005383792517
Document1StepMutator,1475826790,199,Computer Science ,mid,0,-0.2581988897471611
Document1StepMutator,1475826790,200,Computer Science ,mid,0,-0.2581988897471611
Document1StepMutator,2296546760,-1,Games ,mid,1,3.7267799624996494
Document1StepMutator,2296546760,0,Games ,mid,0,-0.2581988897471611
Document1StepMutator,2296546760,1,Games ,mid,1,0.816496580927726
Document1StepMutator,2296546760,2,Games ,mid,1,0.9801960588196068
Document1StepMutator,2296546760,3,Games ,mid,1,0.9801960588196068
Document1StepMutator,2296546760,4,Games ,mid,1,3.2206441932644223
Document1StepMutator,2296546760,19,Games ,mid,0,-0.3086066999241838
Document1StepMutator,2296546760,39,Games ,mid,0,1.1547005383792517
Document1StepMutator,2296546760,59,Games ,mid,0,0.5163977794943222
Document1StepMutator,2296546760,79,Games ,mid,0,0.0
Document1StepMutator,2296546760,99,Games ,mid,0,1.0327955589886444
Document1StepMutator,2296546760,119,Games ,mid,0,1.0327955589886444
Document1StepMutator,2296546760,139,Games ,mid,0,0.0
Document1StepMutator,2296546760,159,Games ,mid,0,2.065591117977289
Document1StepMutator,2296546760,179,Games ,mid,0,0.6622661785325219
Document1StepMutator,2296546760,199,Games ,mid,0,0.6622661785325219
Document1StepMutator,2296546760,200,Games ,mid,0,0.6622661785325219
Document1StepMutator,3626766086,-1,Mathematics ,low,1,3.709704134011871
Document1StepMutator,3626766086,0,Mathematics ,low,1,1.192079121358539
Document1StepMutator,3626766086,1,Mathematics ,low,1,0.8164965809277261
Document1StepMutator,3626766086,2,Mathematics ,low,1,0.8164965809277261
Document1StepMutator,3626766086,3,Mathematics ,low,1,1.091089451179962
Document1StepMutator,3626766086,5,Mathematics ,low,1,2.836832573067901
Document1StepMutator,3626766086,19,Mathematics ,low,0,2.836832573067901
Document1StepMutator,3626766086,39,Mathematics ,low,0,2.836832573067901
Document1StepMutator,3626766086,59,Mathematics ,low,0,3.709704134011871
Document1StepMutator,3626766086,79,Mathematics ,low,0,2.836832573067901
Document1StepMutator,3626766086,99,Mathematics ,low,0,3.709704134011871
Document1StepMutator,3626766086,119,Mathematics ,low,0,1.091089451179962
Document1StepMutator,3626766086,139,Mathematics ,low,0,0.2182178902359924
Document1StepMutator,3626766086,159,Mathematics ,low,0,1.091089451179962
Document1StepMutator,3626766086,179,Mathematics ,low,0,1.091089451179962
Document1StepMutator,3626766086,199,Mathematics ,low,0,2.836832573067901
Document1StepMutator,3626766086,200,Mathematics ,low,0,2.836832573067901
Document1StepMutator,4267665021,-1,History ,high,1,3.709704134011871
Document1StepMutator,4267665021,0,History ,high,1,1.091089451179962
Document1StepMutator,4267665021,1,History ,high,1,0.2182178902359924
Document1StepMutator,4267665021,4,History ,high,1,0.2182178902359924
Document1StepMutator,4267665021,6,History ,high,0,-0.3651483716701107
Document1StepMutator,4267665021,13,History ,high,0,-0.3651483716701107
Document1StepMutator,4267665021,19,History ,high,0,-0.3651483716701107
Document1StepMutator,4267665021,39,History ,high,0,-0.1924500897298752
Document1StepMutator,4267665021,79,History ,high,0,-0.9622504486493764
Document1StepMutator,4267665021,99,History ,high,0,-0.9622504486493764
Document1StepMutator,4267665021,119,History ,high,0,-0.1924500897298752
Document1StepMutator,4267665021,139,History ,high,0,-0.9622504486493764
Document1StepMutator,4267665021,179,History ,high,0,-0.1924500897298752
Document1StepMutator,4267665021,199,History ,high,0,-0.1924500897298752
Document1StepMutator,4267665021,200,History ,high,0,-0.1924500897298752
Document1StepMutator,1804415178,-1,Games ,mid,1,3.65655170486763
Document1StepMutator,1804415178,0,Games ,mid,1,0.2182178902359924
Document1StepMutator,1804415178,3,Games ,mid,1,1.3471506281091268
Document1StepMutator,1804415178,10,Games ,mid,1,2.116950987028628
Document1StepMutator,1804415178,12,Games ,mid,1,1.3471506281091268
Document1StepMutator,1804415178,14,Games ,mid,1,0.5773502691896257
Document1StepMutator,1804415178,19,Games ,mid,0,-0.6546536707079772
Document1StepMutator,1804415178,39,Games ,mid,0,-0.6546536707079772
Document1StepMutator,1804415178,79,Games ,mid,0,-0.6546536707079772
Document1StepMutator,1804415178,99,Games ,mid,0,-0.6546536707079772
Document1StepMutator,1804415178,199,Games ,mid,0,-0.6546536707079772
Document1StepMutator,1804415178,200,Games ,mid,0,-0.6546536707079772
Document1StepMutator,3943120934,-1,Economics ,mid,1,3.65655170486763
Document1StepMutator,3943120934,0,Economics ,mid,0,-0.6546536707079772
Document1StepMutator,3943120934,2,Economics ,mid,1,0.8703882797784892
Document1StepMutator,3943120934,12,Economics ,mid,1,0.1740776559556978
Document1StepMutator,3943120934,13,Economics ,mid,0,-0.3086066999241838
Document1StepMutator,3943120934,14,Economics ,mid,1,0.9258200997725514
Document1StepMutator,3943120934,19,Economics ,mid,0,-0.3086066999241838
Document1StepMutator,3943120934,39,Economics ,mid,0,-0.5222329678670935
Document1StepMutator,3943120934,59,Economics ,mid,0,1.12089707663561
Document1StepMutator,3943120934,79,Economics ,mid,0,0.1740776559556978
Document1StepMutator,3943120934,99,Economics ,mid,0,0.1740776559556978
Document1StepMutator,3943120934,119,Economics ,mid,0,-0.5222329678670935
Document1StepMutator,3943120934,139,Economics ,mid,0,-0.5222329678670935
Document1StepMutator,3943120934,159,Economics ,mid,0,0.8703882797784892
Document1StepMutator,3943120934,179,Economics ,mid,0,0.8703882797784892
Document1StepMutator,3943120934,199,Economics ,mid,0,0.8703882797784892
Document1StepMutator,3943120934,200,Economics ,mid,0,0.8703882797784892
Document1StepMutator,2103580039,-1,Culture ,mid,1,3.65655170486763
Document1StepMutator,2103580039,0,Culture ,mid,0,-0.5222329678670935
Document1StepMutator,2103580039,19,Culture ,mid,0,-0.5222329678670935
Document1StepMutator,2103580039,23,Culture ,mid,0,-0.1924500897298752
Document1StepMutator,2103580039,30,Culture ,mid,1,0.5773502691896257
Document1StepMutator,2103580039,34,Culture ,mid,1,0.0
Document1StepMutator,2103580039,39,Culture ,mid,0,0.0
Document1StepMutator,2103580039,59,Culture ,mid,0,0.0
Document1StepMutator,2103580039,65,Culture ,mid,1,0.5773502691896257
Document1StepMutator,2103580039,79,Culture ,mid,0,-0.1924500897298752
Document1StepMutator,2103580039,99,Culture ,mid,0,-0.1924500897298752
Document1StepMutator,2103580039,119,Culture ,mid,0,0.0
Document1StepMutator,2103580039,139,Culture ,mid,0,0.0
Document1StepMutator,2103580039,159,Culture ,mid,0,0.0
Document1StepMutator,2103580039,179,Culture ,mid,0,0.0
Document1StepMutator,2103580039,199,Culture ,mid,0,-0.8164965809277261
Document1StepMutator,2103580039,200,Culture ,mid,0,-0.8164965809277261
Document1StepMutator,3431734656,-1,Computer Science ,high,1,3.65655170486763
Document1StepMutator,3431734656,0,Computer Science ,high,0,-0.8164965809277261
Document1StepMutator,3431734656,2,Computer Science ,high,1,1.095445115010332
Document1StepMutator,3431734656,3,Computer Science ,high,1,0.9258200997725514
Document1StepMutator,3431734656,5,Computer Science ,high,1,1.8257418583505536
Document1StepMutator,3431734656,6,Computer Science ,high,1,2.556038601690775
Document1StepMutator,3431734656,19,Computer Science ,high,0,2.556038601690775
Document1StepMutator,3431734656,39,Computer Science ,high,0,0.5773502691896257
Document1StepMutator,3431734656,59,Computer Science ,high,0,0.5773502691896257
Document1StepMutator,3431734656,79,Computer Science ,high,0,-0.1924500897298752
Document1StepMutator,3431734656,99,Computer Science ,high,0,0.5773502691896257
Document1StepMutator,3431734656,119,Computer Science ,high,0,1.3471506281091268
Document1StepMutator,3431734656,139,Computer Science ,high,0,0.5773502691896257
Document1StepMutator,3431734656,159,Computer Science ,high,0,-0.1924500897298752
Document1StepMutator,3431734656,179,Computer Science ,high,0,-0.1924500897298752
Document1StepMutator,3431734656,199,Computer Science ,high,0,1.3471506281091268
Document1StepMutator,3431734656,200,Computer Science ,high,0,0.5773502691896257
Document1StepMutator,2360906167,-1,Entertainment ,high,1,3.65655170486763
Document1StepMutator,2360906167,0,Entertainment ,high,1,0.5773502691896257
Document1StepMutator,2360906167,19,Entertainment ,high,0,0.5773502691896257
Document1StepMutator,2360906167,39,Entertainment ,high,0,0.5773502691896257
Document1StepMutator,2360906167,49,Entertainment ,high,0,0.5773502691896257
Document1StepMutator,3767062978,-1,Internet ,high,1,3.65655170486763
Document1StepMutator,3767062978,0,Internet ,high,1,2.263009527424072
Document1StepMutator,3767062978,19,Internet ,high,0,2.263009527424072
Document1StepMutator,3767062978,24,Internet ,high,0,-0.8164965809277261
Document1StepMutator,3767062978,35,Internet ,high,0,-0.6546536707079772
Document1StepMutator,3767062978,39,Internet ,high,0,-0.6546536707079772
Document1StepMutator,3767062978,59,Internet ,high,0,-0.6546536707079772
Document1StepMutator,3767062978,65,Internet ,high,0,-0.6546536707079772
Document1StepMutator,3767062978,79,Internet ,high,0,-0.6546536707079772
Document1StepMutator,3767062978,81,Internet ,high,0,-0.4714045207910317
Document1StepMutator,3767062978,99,Internet ,high,0,-0.4714045207910317
Document1StepMutator,3767062978,119,Internet ,high,0,0.2182178902359924
Document1StepMutator,3767062978,139,Internet ,high,0,0.2182178902359924
Document1StepMutator,3767062978,179,Internet ,high,0,0.2182178902359924
Document1StepMutator,3767062978,199,Internet ,high,0,0.2182178902359924
Document1StepMutator,3767062978,200,Internet ,high,0,0.2182178902359924
Document1StepMutator,305100096,-1,Animal Husbandry ,high,1,3.655630775069655
Document1StepMutator,305100096,0,Animal Husbandry ,high,0,-0.8164965809277261
Document1StepMutator,305100096,1,Animal Husbandry ,high,1,1.8257418583505536
Document1StepMutator,305100096,5,Animal Husbandry ,high,1,1.8257418583505536
Document1StepMutator,305100096,10,Animal Husbandry ,high,1,0.3651483716701107
Document1StepMutator,305100096,19,Animal Husbandry ,high,0,0.3651483716701107
Document1StepMutator,305100096,39,Animal Husbandry ,high,0,0.3651483716701107
Document1StepMutator,305100096,44,Animal Husbandry ,high,1,1.8257418583505536
Document1StepMutator,305100096,59,Animal Husbandry ,high,0,1.8257418583505536
Document1StepMutator,305100096,60,Animal Husbandry ,high,0,1.8257418583505536
Document1StepMutator,3103610995,-1,Technology ,mid,1,3.655630775069655
Document1StepMutator,3103610995,0,Technology ,mid,1,1.8257418583505536
Document1StepMutator,3103610995,3,Technology ,mid,1,1.7614096918559583
Document1StepMutator,3103610995,19,Technology ,mid,0,1.7614096918559583
Document1StepMutator,3103610995,39,Technology ,mid,0,1.7614096918559583
Document1StepMutator,3103610995,52,Technology ,mid,0,1.7614096918559583
Document1StepMutator,805577365,-1,Politics ,high,1,3.655630775069655
Document1StepMutator,805577365,0,Politics ,high,1,0.6666666666666666
Document1StepMutator,805577365,1,Politics ,high,1,1.3333333333333333
Document1StepMutator,805577365,4,Politics ,high,0,-0.6666666666666666
Document1StepMutator,805577365,19,Politics ,high,0,-0.6666666666666666
Document1StepMutator,805577365,27,Politics ,high,1,0.0
Document1StepMutator,805577365,79,Politics ,high,0,0.6666666666666666
Document1StepMutator,805577365,119,Politics ,high,0,-0.6666666666666666
Document1StepMutator,805577365,139,Politics ,high,0,-2.0
Document1StepMutator,805577365,179,Politics ,high,0,-0.6666666666666666
Document1StepMutator,3480799188,-1,Entertainment ,mid,1,3.655630775069655
Document1StepMutator,3480799188,1,Entertainment ,mid,1,0.6666666666666666
Document1StepMutator,3480799188,3,Entertainment ,mid,1,0.6666666666666666
Document1StepMutator,3480799188,4,Entertainment ,mid,0,-0.6666666666666666
Document1StepMutator,3480799188,5,Entertainment ,mid,0,-0.6666666666666666
Document1StepMutator,3480799188,59,Entertainment ,mid,0,-0.5222329678670935
Document1StepMutator,2732058171,-1,Automotive ,low,1,3.655630775069655
Document1StepMutator,2732058171,3,Automotive ,low,0,-0.6546536707079772
Document1StepMutator,2732058171,19,Automotive ,low,0,-0.6546536707079772
Document1StepMutator,2732058171,39,Automotive ,low,0,-0.6546536707079772
Document1StepMutator,2732058171,59,Automotive ,low,0,-0.6546536707079772
Document1StepMutator,2732058171,79,Automotive ,low,0,0.2182178902359924
Document1StepMutator,2732058171,99,Automotive ,low,0,-0.6546536707079772
Document1StepMutator,2732058171,119,Automotive ,low,0,0.2182178902359924
Document1StepMutator,2732058171,139,Automotive ,low,0,0.2182178902359924
Document1StepMutator,2732058171,159,Automotive ,low,0,0.2182178902359924
Document1StepMutator,2732058171,179,Automotive ,low,0,0.2182178902359924
Document1StepMutator,2732058171,199,Automotive ,low,0,0.2182178902359924
Document1StepMutator,2732058171,200,Automotive ,low,0,1.091089451179962
Document1StepMutator,3234214630,-1,Physics ,low,1,3.464101615137755
Document1StepMutator,3234214630,0,Physics ,low,1,1.091089451179962
Document1StepMutator,3234214630,1,Physics ,low,1,2.840187787218772
Document1StepMutator,3234214630,2,Physics ,low,1,2.840187787218772
Document1StepMutator,3234214630,3,Physics ,low,1,2.840187787218772
Document1StepMutator,3234214630,4,Physics ,low,1,3.872983346207417
Document1StepMutator,3234214630,19,Physics ,low,0,1.807392228230128
Document1StepMutator,3234214630,39,Physics ,low,0,0.7745966692414834
Document1StepMutator,3234214630,59,Physics ,low,0,2.840187787218772
Document1StepMutator,3234214630,79,Physics ,low,0,-0.2581988897471611
Document1StepMutator,3234214630,99,Physics ,low,0,-0.2581988897471611
Document1StepMutator,3234214630,119,Physics ,low,0,0.7745966692414834
Document1StepMutator,3234214630,139,Physics ,low,0,1.1547005383792517
Document1StepMutator,3234214630,159,Physics ,low,0,1.1547005383792517
Document1StepMutator,3234214630,179,Physics ,low,0,0.7745966692414834
Document1StepMutator,3234214630,199,Physics ,low,0,0.7745966692414834
Document1StepMutator,3234214630,200,Physics ,low,0,0.7745966692414834
Document1StepMutator,1357737918,-1,,high,1,3.464101615137755
Document1StepMutator,1357737918,0,,high,1,0.7745966692414834
Document1StepMutator,1357737918,2,,high,1,0.7745966692414834
Document1StepMutator,1357737918,3,,high,1,1.807392228230128
Document1StepMutator,1357737918,5,,high,1,0.7745966692414834
Document1StepMutator,1357737918,16,,high,1,0.7745966692414834
Document1StepMutator,1357737918,19,,high,0,0.7745966692414834
Document1StepMutator,1357737918,39,,high,0,0.7745966692414834
Document1StepMutator,1357737918,59,,high,0,1.1547005383792517
Document1StepMutator,1357737918,79,,high,0,2.309401076758504
Document1StepMutator,1357737918,99,,high,0,2.309401076758504
Document1StepMutator,1357737918,119,,high,0,1.1547005383792517
Document1StepMutator,1357737918,139,,high,0,2.309401076758504
Document1StepMutator,1357737918,179,,high,0,0.7745966692414834
Document1StepMutator,1357737918,199,,high,0,2.309401076758504
Document1StepMutator,1357737918,200,,high,0,1.1547005383792517
Document1StepMutator,3050541087,-1,Health ,mid,1,3.333333333333333
Document1StepMutator,3050541087,0,Health ,mid,1,1.1547005383792517
Document1StepMutator,3050541087,19,Health ,mid,0,1.1547005383792517
Document1StepMutator,3050541087,20,Health ,mid,1,2.263009527424072
Document1StepMutator,3050541087,30,Health ,mid,1,2.401922307076307
Document1StepMutator,3050541087,31,Health ,mid,1,2.7774602993176543
Document1StepMutator,3050541087,32,Health ,mid,1,2.7774602993176543
Document1StepMutator,3050541087,39,Health ,mid,0,2.1602468994692865
Document1StepMutator,3050541087,59,Health ,mid,0,1.3333333333333333
Document1StepMutator,3050541087,79,Health ,mid,0,1.7614096918559583
Document1StepMutator,3050541087,99,Health ,mid,0,1.12089707663561
Document1StepMutator,3050541087,119,Health ,mid,0,1.12089707663561
Document1StepMutator,3050541087,139,Health ,mid,0,1.7614096918559583
Document1StepMutator,3050541087,159,Health ,mid,0,1.12089707663561
Document1StepMutator,3050541087,179,Health ,mid,0,1.12089707663561
Document1StepMutator,3050541087,199,Health ,mid,0,1.12089707663561
Document1StepMutator,3050541087,200,Health ,mid,0,1.12089707663561
Document1StepMutator,1048677649,-1,Computer ,low,1,3.333333333333333
Document1StepMutator,1048677649,0,Computer ,low,1,1.12089707663561
Document1StepMutator,1048677649,12,Computer ,low,1,2.6666666666666665
Document1StepMutator,1048677649,19,Computer ,low,0,2.6666666666666665
Document1StepMutator,1048677649,39,Computer ,low,0,2.6666666666666665
Document1StepMutator,1048677649,40,Computer ,low,1,0.4803844614152613
Document1StepMutator,1048677649,41,Computer ,low,1,1.7614096918559583
Document1StepMutator,1048677649,59,Computer ,low,0,1.7614096918559583
Document1StepMutator,1048677649,70,Computer ,low,1,1.12089707663561
Document1StepMutator,1048677649,79,Computer ,low,0,1.12089707663561
Document1StepMutator,1048677649,91,Computer ,low,0,1.12089707663561
Document1StepMutator,240259792,-1,Work ,low,1,3.333333333333333
Document1StepMutator,240259792,0,Work ,low,1,1.12089707663561
Document1StepMutator,240259792,3,Work ,low,1,0.5773502691896257
Document1StepMutator,240259792,4,Work ,low,0,-0.1924500897298752
Document1StepMutator,240259792,12,Work ,low,0,-0.1924500897298752
Document1StepMutator,240259792,14,Work ,low,1,0.0
Document1StepMutator,240259792,19,Work ,low,0,0.0
Document1StepMutator,240259792,39,Work ,low,0,-0.9622504486493764
Document1StepMutator,240259792,59,Work ,low,0,-0.9622504486493764
Document1StepMutator,240259792,79,Work ,low,0,-0.1924500897298752
Document1StepMutator,240259792,139,Work ,low,0,-0.8164965809277261
Document1StepMutator,240259792,159,Work ,low,0,-0.4472135954999579
Document1StepMutator,240259792,200,Work ,low,0,-0.8006407690254357
Document1StepMutator,2727560929,-1,Mathematics ,low,1,3.299831645537222
Document1StepMutator,2727560929,0,Mathematics ,low,0,-0.8006407690254357
Document1StepMutator,2727560929,1,Mathematics ,low,1,1.963961012123932
Document1StepMutator,2727560929,11,Mathematics ,low,0,-0.4714045207910317
Document1StepMutator,2727560929,12,Mathematics ,low,1,0.5773502691896257
Document1StepMutator,2727560929,16,Mathematics ,low,1,0.4714045207910317
Document1StepMutator,2727560929,19,Mathematics ,low,0,0.8164965809277261
Document1StepMutator,2727560929,39,Mathematics ,low,0,0.8164965809277261
Document1StepMutator,2727560929,59,Mathematics ,low,0,0.8164965809277261
Document1StepMutator,2727560929,79,Mathematics ,low,0,2.4494897427831783
Document1StepMutator,2727560929,99,Mathematics ,low,0,-0.8164965809277261
Document1StepMutator,2727560929,119,Mathematics ,low,0,1.6329931618554523
Document1StepMutator,2727560929,139,Mathematics ,low,0,0.8164965809277261
Document1StepMutator,2727560929,159,Mathematics ,low,0,0.4714045207910317
Document1StepMutator,2727560929,179,Mathematics ,low,0,1.4142135623730951
Document1StepMutator,2727560929,199,Mathematics ,low,0,1.4142135623730951
Document1StepMutator,2727560929,200,Mathematics ,low,0,1.4142135623730951
Document1StepMutator,4097135081,-1,Arts ,low,1,3.299831645537222
Document1StepMutator,4097135081,0,Arts ,low,1,1.4142135623730951
Document1StepMutator,4097135081,1,Arts ,low,1,0.0
Document1StepMutator,4097135081,2,Arts ,low,1,0.0
Document1StepMutator,4097135081,3,Arts ,low,0,-0.5773502691896258
Document1StepMutator,4097135081,4,Arts ,low,1,1.6666666666666667
Document1StepMutator,4097135081,19,Arts ,low,0,-0.5773502691896258
Document1StepMutator,4097135081,39,Arts ,low,0,1.7320508075688774
Document1StepMutator,4097135081,59,Arts ,low,0,-0.5773502691896258
Document1StepMutator,4097135081,60,Arts ,low,0,-0.5773502691896258
Document1StepMutator,1954210594,-1,Health ,mid,1,3.299831645537222
Document1StepMutator,1954210594,2,Health ,mid,0,-0.6546536707079772
Document1StepMutator,1954210594,3,Health ,mid,1,1.091089451179962
Document1StepMutator,1954210594,6,Health ,mid,0,-0.6546536707079772
